Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Elev Gain,Elev Loss,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Training Stress Score®,Grit,Flow,Dive Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,5/12/21 13:39,FALSE,Ossining Running,0.5,46,03:18.7,190,196,6:35,5:52,--,--,1.29,0,0,0,0,0,0:00,0,0:00,No,03:18.7,1,0,03:18.7,03:18.7,318,328
Running,12/24/20 9:58,FALSE,Ossining Running,0.51,48,03:19.8,182,188,6:35,5:36,--,10,1.34,0,0,0,0,0,0:00,0,0:00,No,03:19.8,1,0,03:19.8,03:19.8,318,329
Running,9/15/18 10:06,FALSE,Ossining Running,0.71,64,04:39.5,174,186,6:35,5:03,31,32,1.41,0,0,0,0,0,0:00,0,0:00,No,00:00.0,2,0,0:04:39,04:39.5,367,419
Running,1/28/19 7:17,FALSE,Ossining Running,2.09,189,0:13:42,174,184,6:34,5:37,6,2,1.41,0,0,0,0,0,0:00,0,0:00,No,00:00.0,3,0,0:13:31,0:13:42,240,247
Running,11/19/18 16:08,FALSE,Running,0.28,24,01:48.9,180,184,6:34,5:36,--,--,1.36,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:43,01:48.9,--,--
Running,3/11/19 16:10,FALSE,Ossining - Running,1.54,146,0:10:06,174,194,6:34,4:36,10,21,1.41,0,0,0,0,0,0:00,0,0:00,No,03:47.8,2,0,0:10:01,0:10:06,305,318
Running,5/6/21 20:29,FALSE,Ossining Running,0.78,72,05:06.3,188,194,6:32,6:03,--,6,1.31,0,0,0,0,0,0:00,0,0:00,No,05:06.3,1,0,0:05:06,05:06.3,307,318
Running,11/19/18 16:12,FALSE,Running,0.26,23,01:41.6,182,190,6:32,5:08,--,--,1.35,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:38,01:41.6,--,--
Running,5/6/21 20:19,FALSE,Ossining Running,0.77,72,05:02.8,188,194,6:31,5:59,--,--,1.31,0,0,0,0,0,0:00,0,0:00,No,05:02.8,1,0,05:02.8,05:02.8,307,318
Running,12/31/20 11:58,FALSE,Ossining Running,0.51,47,03:18.4,186,190,6:30,5:59,--,--,1.33,0,0,0,0,0,0:00,0,0:00,No,03:18.4,1,0,03:18.4,03:18.4,308,318
Running,6/10/21 6:53,FALSE,Waltham Running,0.78,72,05:04.2,190,200,6:30,5:41,--,--,1.3,0,0,0,0,0,0:00,0,0:00,No,05:04.2,1,0,05:04.2,05:04.2,39,45
Running,11/19/18 15:54,FALSE,Running,0.56,50,03:38.1,176,192,6:30,5:18,--,--,1.41,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:35,03:38.1,--,--
Running,5/9/19 16:22,FALSE,Running,0.05,4,00:20.7,140,218,6:29,4:49,--,--,1.77,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:00:19,00:20.7,--,--
Running,10/18/18 16:13,FALSE,Running,0.46,41,02:59.4,176,190,6:29,3:55,--,--,1.41,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:02:57,02:59.4,--,--
Running,6/17/20 10:29,FALSE,Mt Pleasant Running,6.03,557,0:39:04,124,240,6:29,3:29,299,353,2.02,0,0,0,0,0,0:00,0,0:00,No,00:23.3,7,0,0:38:28,0:39:04,95,219
Running,12/27/18 9:53,FALSE,Running,0.6,53,03:51.8,178,186,6:28,5:55,--,--,1.4,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:47,03:51.8,--,--
Running,2/24/21 17:05,FALSE,Running,0.13,13,00:52.1,190,200,6:28,5:09,--,--,1.31,0,0,0,0,0,0:00,0,0:00,No,00:52.0,1,0,0:00:52,00:52.1,--,--
Running,3/20/19 16:10,FALSE,Running,0.15,12,00:58.6,190,194,6:28,3:56,--,--,1.31,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:00:55,00:58.6,--,--
Running,4/6/21 18:19,FALSE,Waltham Running,0.52,48,03:21.0,194,202,6:27,6:00,--,--,1.29,0,0,0,0,0,0:00,0,0:00,No,03:20.1,1,0,03:21.0,03:21.0,39,45
Running,11/12/18 10:07,FALSE,Running,0.7,62,04:30.4,178,186,6:27,5:30,--,--,1.4,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:04:27,04:30.4,--,--
Running,9/15/18 10:22,FALSE,Ossining Running,0.71,63,04:35.8,176,190,6:27,5:28,30,32,1.42,0,0,0,0,0,0:00,0,0:00,No,00:00.0,2,0,0:04:36,04:35.8,368,420
Running,10/20/18 10:10,FALSE,Ossining Running,0.69,63,04:28.2,176,192,6:26,5:23,26,22,1.42,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:04:27,04:28.2,369,420
Running,3/14/21 18:34,FALSE,Running,0.5,51,03:13.3,184,190,6:26,4:58,--,--,1.36,0,0,0,0,0,0:00,0,0:00,No,03:13.3,1,0,0:03:13,03:13.3,--,--
Running,6/17/20 17:01,FALSE,Ossining Running,1.11,96,07:06.7,120,136,6:26,2:55,--,215,2.09,0,0,0,0,0,0:00,0,0:00,No,00:38.2,2,0,07:06.2,09:12.6,75,316
Running,6/8/21 7:03,FALSE,Waltham Running,0.52,47,03:20.6,190,196,6:25,6:07,--,--,1.32,0,0,0,0,0,0:00,0,0:00,No,03:20.6,1,0,0:03:20,03:20.8,39,45
Running,12/27/18 9:42,FALSE,Running,0.26,23,01:39.4,184,192,6:25,4:58,--,--,1.36,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:38,01:39.4,--,--
Running,6/1/21 14:59,FALSE,Waltham Running,0.53,47,03:23.3,188,194,6:24,6:04,--,--,1.34,0,0,0,0,0,0:00,0,0:00,No,03:23.3,1,0,0:03:23,03:23.3,39,45
Running,3/24/21 16:20,FALSE,Waltham Running,0.52,53,03:20.7,188,192,6:24,6:02,--,--,1.34,0,0,0,0,0,0:00,0,0:00,No,03:20.7,1,0,0:03:20,03:20.7,39,45
Running,2/21/20 21:18,FALSE,Waltham Running,0.53,49,03:25.1,186,190,6:24,5:43,--,--,1.35,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:25,03:25.1,39,46
Running,6/8/21 7:51,FALSE,Waltham Running,0.52,48,03:18.3,188,192,6:24,5:15,--,--,1.34,0,0,0,0,0,0:00,0,0:00,No,03:18.3,1,0,03:18.3,03:18.3,39,45
Running,4/9/21 20:35,FALSE,Waltham Running,1.05,97,06:42.4,192,200,6:23,5:39,--,--,1.31,0,0,0,0,0,0:00,0,0:00,No,00:17.0,2,0,06:41.3,06:42.4,39,46
Running,11/24/18 10:14,FALSE,Running,0.23,20,01:28.1,184,200,6:23,5:12,--,--,1.37,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:26,01:28.1,--,--
Running,1/18/21 14:53,FALSE,Ossining Running,0.53,54,03:22.7,184,188,6:23,4:41,--,10,1.37,0,0,0,0,0,0:00,0,0:00,No,03:22.7,1,0,0:03:22,03:22.7,318,329
Running,1/14/20 19:50,FALSE,Waltham Running,0.52,47,03:19.3,188,192,6:22,5:57,--,--,1.35,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:19,03:19.3,39,45
Running,12/10/18 16:02,FALSE,Running,0.59,53,03:45.2,178,186,6:22,5:31,--,--,1.42,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:42,03:45.2,--,--
Running,12/27/18 9:47,FALSE,Running,0.26,23,01:38.1,174,188,6:22,5:17,--,--,1.45,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:34,01:38.1,--,--
Running,11/24/18 10:05,FALSE,Running,0.1,9,00:39.9,186,190,6:22,4:56,--,--,1.36,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:00:34,00:39.9,--,--
Running,3/29/21 19:36,FALSE,Waltham Running,0.53,53,03:21.5,192,196,6:21,5:58,--,--,1.32,0,0,0,0,0,0:00,0,0:00,No,03:21.5,1,0,0:03:21,03:21.5,39,45
Running,5/19/21 19:35,FALSE,Waltham Running,0.68,61,04:17.7,188,192,6:21,5:48,--,5,1.35,0,0,0,0,0,0:00,0,0:00,No,04:17.7,1,0,04:17.7,04:17.7,39,46
Running,1/7/19 16:02,FALSE,Running,0.47,42,03:00.8,172,186,6:21,5:35,--,--,1.47,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:02:57,03:00.8,--,--
Running,12/17/18 16:03,FALSE,Running,0.48,42,03:01.0,182,188,6:21,5:26,--,--,1.39,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:02:57,03:01.0,--,--
Running,1/14/20 19:55,FALSE,Waltham Running,0.53,48,03:21.3,186,190,6:20,5:49,--,--,1.37,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:21,03:21.3,39,45
Running,12/8/20 12:11,FALSE,Ossining Running,0.5,45,03:09.1,186,192,6:20,5:47,--,9,1.37,0,0,0,0,0,0:00,0,0:00,No,03:09.1,1,0,0:03:09,03:09.1,318,330
Running,5/4/21 20:30,FALSE,Ossining Running,0.45,41,02:52.6,190,194,6:20,5:40,8,--,1.34,0,0,0,0,0,0:00,0,0:00,No,02:52.6,1,0,0:02:52,02:52.6,307,318
Running,6/22/21 6:53,FALSE,Waltham Running,0.52,48,03:17.9,190,200,6:20,5:20,--,--,1.34,0,0,0,0,0,0:00,0,0:00,No,03:17.9,1,0,03:17.9,03:17.9,39,45
Running,11/26/18 15:53,FALSE,Running,0.22,20,01:25.4,174,190,6:20,4:54,--,--,1.46,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:21,01:25.4,--,--
Running,6/8/21 7:12,FALSE,Waltham Running,0.52,47,03:17.7,190,196,6:19,6:04,--,--,1.34,0,0,0,0,0,0:00,0,0:00,No,03:17.7,1,0,03:17.7,03:17.7,39,45
Running,12/17/18 15:57,FALSE,Running,0.48,43,03:03.3,180,188,6:19,5:44,--,--,1.42,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:01,03:03.3,--,--
Running,3/13/19 16:13,FALSE,Running,0.22,20,01:23.1,180,184,6:19,5:25,--,--,1.41,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:22,01:23.1,--,--
Running,2/24/21 17:10,FALSE,Running,0.14,14,00:54.0,186,192,6:19,5:13,--,--,1.37,0,0,0,0,0,0:00,0,0:00,No,00:54.0,1,0,0:00:52,02:00.0,--,--
Running,6/1/21 14:50,FALSE,Waltham Running,0.53,48,03:20.4,188,196,6:18,5:49,--,--,1.36,0,0,0,0,0,0:00,0,0:00,No,03:20.4,1,0,0:03:20,03:20.4,39,45
Running,9/12/20 14:12,FALSE,Running,0.22,20,01:24.3,184,188,6:18,5:05,--,--,1.39,0,0,0,0,0,0:00,0,0:00,No,01:24.3,1,0,01:24.3,01:24.3,--,--
Running,6/10/21 7:15,FALSE,Waltham Running,0.79,72,04:58.2,192,198,6:18,5:02,--,--,1.33,0,0,0,0,0,0:00,0,0:00,No,04:58.2,1,0,0:04:58,04:58.2,39,46
Running,8/21/18 10:05,FALSE,Ossining Running,0.68,63,04:16.5,174,190,6:18,4:54,21,26,1.47,0,0,0,0,0,0:00,0,0:00,No,00:00.0,2,0,0:04:16,04:16.5,369,420
Running,10/26/18 17:04,FALSE,Croton-on-Hudson Running,3.12,282,0:19:40,176,214,6:18,4:00,82,85,1.45,0,0,0,0,0,0:00,0,0:00,No,00:00.0,4,0,0:19:40,0:19:40,--,66
Running,12/6/18 16:08,FALSE,Ossining Running,0.79,71,04:59.9,178,182,6:17,5:49,--,--,1.44,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:04:58,04:59.9,240,245
Running,6/8/21 7:40,FALSE,Waltham Running,0.53,48,03:19.1,188,194,6:17,5:48,--,--,1.36,0,0,0,0,0,0:00,0,0:00,No,03:19.1,1,0,0:03:19,03:19.1,39,45
Running,4/6/21 18:26,FALSE,Waltham Running,0.53,48,03:18.1,194,202,6:17,5:42,--,--,1.32,0,0,0,0,0,0:00,0,0:00,No,03:18.1,1,0,0:03:13,03:18.1,39,45
Running,3/14/21 18:22,FALSE,Running,0.49,50,03:04.8,188,194,6:17,5:21,--,--,1.36,0,0,0,0,0,0:00,0,0:00,No,03:04.8,1,0,03:04.8,03:04.8,--,--
Running,9/6/20 18:35,FALSE,Running,0.09,8,00:34.0,192,196,6:17,4:51,--,--,1.33,0,0,0,0,0,0:00,0,0:00,No,00:34.0,1,0,0:00:34,00:34.0,--,--
Running,11/24/18 9:58,FALSE,Running,0.34,30,02:06.5,180,192,6:16,5:03,--,--,1.43,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:02:06,02:06.5,--,--
Running,6/21/18 8:37,FALSE,Ossining Running,1.02,92,06:21.9,172,200,6:16,4:28,44,54,1.49,0,0,0,0,0,0:00,0,0:00,No,00:00.0,2,0,0:06:15,06:22.2,156,210
Running,5/25/21 19:01,FALSE,Waltham Running,0.52,47,03:15.9,190,194,6:15,5:46,--,--,1.36,0,0,0,0,0,0:00,0,0:00,No,03:15.9,1,0,03:15.9,03:15.9,39,46
Running,5/12/21 13:52,FALSE,Ossining Running,0.25,23,01:34.7,188,198,6:15,5:13,--,--,1.37,0,0,0,0,0,0:00,0,0:00,No,01:34.7,1,0,0:01:34,01:34.7,318,329
Running,12/17/18 15:51,FALSE,Running,0.49,43,03:04.2,182,192,6:15,5:12,--,--,1.42,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:02,03:04.2,--,--
Running,5/7/19 16:06,FALSE,Running,0.65,59,04:02.7,178,184,6:14,5:36,--,--,1.45,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:57,04:02.7,306,318
Running,10/16/18 15:51,FALSE,Running,0.7,63,04:23.3,176,192,6:14,4:59,--,--,1.47,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:04:22,04:23.3,--,--
Running,5/17/21 19:57,FALSE,Waltham Running,0.53,48,03:19.1,190,196,6:13,5:57,--,--,1.36,0,0,0,0,0,0:00,0,0:00,No,03:19.1,1,0,0:03:19,03:19.1,39,46
Running,6/1/21 15:18,FALSE,Waltham Running,0.52,47,03:14.4,190,196,6:13,5:54,--,--,1.36,0,0,0,0,0,0:00,0,0:00,No,03:14.4,1,0,0:03:14,03:14.4,39,45
Running,6/10/21 7:04,FALSE,Waltham Running,0.79,72,04:54.3,192,198,6:13,5:47,--,--,1.35,0,0,0,0,0,0:00,0,0:00,No,04:54.2,1,0,04:54.3,04:54.3,39,45
Running,4/14/21 18:03,FALSE,Waltham Running,0.53,48,03:15.9,194,200,6:13,5:38,--,--,1.33,0,0,0,0,0,0:00,0,0:00,No,03:15.9,1,0,03:15.9,03:15.9,39,45
Running,9/6/20 18:39,FALSE,Running,0.09,8,00:34.5,192,196,6:13,5:02,--,--,1.35,0,0,0,0,0,0:00,0,0:00,No,00:34.5,1,0,00:34.5,00:34.5,--,--
Running,12/27/18 9:29,FALSE,Running,0.6,53,03:42.1,180,192,6:13,4:59,--,--,1.44,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:37,03:42.1,--,--
Running,5/17/21 20:05,FALSE,Waltham Running,0.53,48,03:17.1,190,196,6:12,5:55,--,--,1.37,0,0,0,0,0,0:00,0,0:00,No,03:17.1,1,0,03:17.1,03:17.1,39,45
Running,2/21/20 21:25,FALSE,Waltham Running,0.53,48,03:16.3,184,190,6:12,5:22,--,--,1.41,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:16,03:16.3,39,46
Running,11/12/18 10:16,FALSE,Ossining Running,0.52,47,03:12.8,176,180,6:12,5:02,--,--,1.47,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:07,04:32.7,240,245
Running,9/6/20 18:31,FALSE,Running,0.09,7,00:32.4,194,204,6:12,4:50,--,--,1.34,0,0,0,0,0,0:00,0,0:00,No,00:32.4,1,0,0:00:32,00:32.4,--,--
Running,12/27/18 9:37,FALSE,Running,0.27,24,01:39.5,184,196,6:12,4:48,--,--,1.41,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:39,01:39.5,--,--
Running,3/18/19 16:19,FALSE,Running,0.48,43,03:00.6,180,196,6:12,3:43,--,--,1.44,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:02:58,03:00.6,--,--
Running,3/25/19 16:04,FALSE,Running,0.61,56,03:47.1,180,190,6:11,5:26,--,--,1.45,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:46,03:47.1,--,--
Running,3/25/19 16:14,FALSE,Running,0.29,26,01:46.3,182,190,6:11,5:14,--,--,1.43,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:43,01:46.3,--,--
Running,6/22/21 7:02,FALSE,Waltham Running,0.53,48,03:14.9,192,198,6:11,5:10,--,--,1.36,0,0,0,0,0,0:00,0,0:00,No,03:14.9,1,0,03:14.9,03:14.9,39,45
Running,12/24/20 9:48,FALSE,Ossining Running,0.5,47,03:06.5,186,194,6:11,5:05,--,11,1.4,0,0,0,0,0,0:00,0,0:00,No,03:06.5,1,0,03:06.5,03:06.5,319,330
Running,12/10/18 15:53,FALSE,Running,0.59,53,03:40.5,180,188,6:11,5:01,--,--,1.45,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:39,03:40.5,--,--
Running,10/24/18 16:07,FALSE,Running,0.49,44,03:02.6,178,186,6:11,4:23,--,--,1.46,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:00,03:02.6,--,--
Running,3/25/19 16:24,FALSE,Running,0.29,27,01:47.7,186,190,6:10,5:07,--,--,1.4,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:47,01:47.7,--,--
Running,10/20/18 10:03,FALSE,Ossining Running,0.7,63,04:19.8,176,192,6:10,4:39,26,23,1.48,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:04:14,04:19.8,368,421
Running,5/25/21 18:52,FALSE,Waltham Running,0.53,48,03:14.5,188,192,6:10,3:54,--,--,1.39,0,0,0,0,0,0:00,0,0:00,No,03:14.5,1,0,03:14.5,03:14.5,39,45
Running,6/8/21 7:21,FALSE,Waltham Running,0.53,47,03:14.4,190,196,6:09,5:48,--,--,1.38,0,0,0,0,0,0:00,0,0:00,No,03:14.5,1,0,0:03:14,03:14.4,39,45
Running,6/1/21 15:09,FALSE,Waltham Running,0.53,48,03:16.4,188,194,6:09,5:37,--,--,1.39,0,0,0,0,0,0:00,0,0:00,No,03:16.4,1,0,0:03:16,03:16.4,39,45
Running,12/6/18 15:51,FALSE,Ossining Running,0.78,72,04:49.6,178,190,6:09,5:13,--,--,1.47,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:04:46,04:49.6,240,245
Running,5/19/21 19:45,FALSE,Waltham Running,0.8,72,04:54.6,190,194,6:09,5:07,--,--,1.38,0,0,0,0,0,0:00,0,0:00,No,04:54.6,1,0,0:04:54,04:54.6,39,46
Running,9/6/20 18:27,FALSE,Running,0.09,8,00:33.9,202,214,6:09,4:49,--,--,1.3,0,0,0,0,0,0:00,0,0:00,No,00:33.9,1,0,00:33.9,00:33.9,--,--
Running,9/26/20 19:51,FALSE,Waltham Running,0.11,9,00:41.4,188,192,6:08,6:01,--,--,1.4,0,0,0,0,0,0:00,0,0:00,No,00:41.4,1,0,0:00:41,00:41.4,39,45
Running,2/21/20 21:10,FALSE,Waltham Running,0.53,49,03:15.9,190,194,6:08,5:35,--,--,1.38,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,03:15.9,03:15.9,39,46
Running,5/12/21 14:03,FALSE,Ossining Running,0.51,46,03:07.7,188,194,6:08,5:32,--,11,1.39,0,0,0,0,0,0:00,0,0:00,No,03:07.7,1,0,03:07.7,03:07.7,318,329
Running,12/6/18 15:59,FALSE,Ossining Running,0.8,73,04:54.2,178,184,6:08,5:13,--,--,1.48,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:04:51,04:54.2,240,246
Running,3/29/21 19:42,FALSE,Waltham Running,0.53,51,03:13.3,192,196,6:07,5:59,--,--,1.37,0,0,0,0,0,0:00,0,0:00,No,03:13.3,1,0,0:03:13,03:13.3,39,45
Running,9/27/19 21:22,FALSE,Waltham Running,3.25,300,0:19:54,184,202,6:07,5:11,3,3,1.43,0,0,0,0,0,0:00,0,0:00,No,01:19.7,4,0,0:19:53,0:19:54,39,46
Running,1/18/21 15:45,FALSE,Running,0.51,52,03:06.2,188,196,6:06,5:13,--,--,1.4,0,0,0,0,0,0:00,0,0:00,No,03:06.2,1,0,03:06.2,03:06.2,--,--
Running,12/6/18 16:17,FALSE,Ossining Running,0.79,71,04:49.4,178,188,6:06,4:39,--,--,1.48,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:04:48,04:49.4,240,245
Running,3/20/19 16:18,FALSE,Running,0.22,18,01:20.8,190,194,6:06,3:33,--,--,1.39,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:20,01:20.8,--,--
Running,1/14/20 20:06,FALSE,Waltham Running,0.54,48,03:15.7,184,192,6:05,5:42,--,--,1.44,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,03:15.7,03:15.7,39,45
Running,11/24/18 10:02,FALSE,Running,0.22,20,01:21.7,186,192,6:05,5:08,--,--,1.42,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:17,01:21.7,--,--
Running,12/8/20 12:27,FALSE,Ossining Running,0.51,46,03:06.7,186,190,6:05,5:06,--,11,1.42,0,0,0,0,0,0:00,0,0:00,No,03:06.7,1,0,0:03:06,03:06.7,318,329
Running,4/23/19 15:59,FALSE,Running,0.52,47,03:11.3,180,194,6:05,4:40,--,--,1.47,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:10,03:11.3,307,318
Running,1/14/20 20:01,FALSE,Waltham Running,0.53,48,03:14.3,186,190,6:04,5:45,--,--,1.43,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,03:14.3,03:14.3,39,45
Running,5/25/21 19:12,FALSE,Waltham Running,0.53,47,03:12.0,190,200,6:04,5:40,--,--,1.4,0,0,0,0,0,0:00,0,0:00,No,03:12.0,1,0,0:03:11,03:24.4,39,46
Running,9/26/20 19:53,FALSE,Waltham Running,0.11,9,00:40.2,192,200,6:02,5:58,--,--,1.39,0,0,0,0,0,0:00,0,0:00,No,00:40.2,1,0,0:00:40,00:40.2,39,44
Running,12/3/20 15:47,FALSE,Ossining Running,0.25,21,01:29.9,182,192,6:02,5:53,16,--,1.46,0,0,0,0,0,0:00,0,0:00,No,01:29.9,1,0,01:29.9,01:29.9,157,193
Running,11/16/20 17:24,FALSE,Waltham Running,0.52,47,03:07.4,186,190,6:02,5:40,--,--,1.43,0,0,0,0,0,0:00,0,0:00,No,03:07.4,1,0,0:03:07,03:07.4,39,45
Running,6/1/21 15:38,FALSE,Waltham Running,0.54,48,03:13.7,190,196,6:02,5:31,--,--,1.4,0,0,0,0,0,0:00,0,0:00,No,03:13.7,1,0,03:13.7,03:13.7,39,45
Running,10/18/18 15:49,FALSE,Running,0.47,41,02:49.3,182,196,6:02,4:43,--,--,1.47,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:02:45,02:49.3,--,--
Running,9/6/20 18:44,FALSE,Running,0.09,8,00:33.8,194,200,6:02,4:42,--,--,1.37,0,0,0,0,0,0:00,0,0:00,No,00:33.9,1,0,00:33.8,00:33.8,--,--
Running,3/13/19 15:57,FALSE,Running,0.22,20,01:17.7,184,192,6:01,5:08,--,--,1.45,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:12,01:17.7,--,--
Running,12/11/20 14:52,FALSE,Ossining Running,0.24,21,01:26.7,188,194,6:01,5:06,--,--,1.42,0,0,0,0,0,0:00,0,0:00,No,01:26.7,1,0,0:01:26,01:32.2,318,329
Running,8/21/18 9:58,FALSE,Ossining Running,0.69,61,04:08.2,176,188,6:01,4:38,22,24,1.52,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:04:05,04:08.2,368,418
Running,6/1/21 15:29,FALSE,Waltham Running,0.53,48,03:10.3,190,196,6:00,5:29,--,--,1.41,0,0,0,0,0,0:00,0,0:00,No,03:10.3,1,0,0:03:10,03:10.3,39,45
Running,12/31/20 12:09,FALSE,Ossining Running,0.5,46,03:01.5,188,194,6:00,5:22,--,--,1.43,0,0,0,0,0,0:00,0,0:00,No,03:01.5,1,0,0:03:01,03:01.5,308,318
Running,6/22/21 7:12,FALSE,Waltham Running,0.53,48,03:10.3,190,198,6:00,5:17,--,--,1.41,0,0,0,0,0,0:00,0,0:00,No,03:10.2,1,0,0:03:10,03:10.3,39,46
Running,5/7/19 15:58,FALSE,Running,0.66,60,03:56.2,178,190,5:59,5:14,--,8,1.51,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:53,03:56.2,306,318
Running,12/31/20 12:03,FALSE,Ossining Running,0.53,48,03:11.1,186,190,5:58,4:32,--,--,1.45,0,0,0,0,0,0:00,0,0:00,No,03:11.1,1,0,0:03:10,03:11.1,307,318
Running,3/18/19 16:05,FALSE,Running,0.48,43,02:53.7,180,192,5:58,3:50,--,--,1.5,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:02:52,02:53.7,--,--
Running,1/23/21 15:19,FALSE,Ossining Running,0.26,26,01:32.7,184,190,5:57,5:39,--,--,1.47,0,0,0,0,0,0:00,0,0:00,No,01:32.7,1,0,0:01:32,01:32.7,307,318
Running,6/8/21 7:30,FALSE,Waltham Running,0.53,47,03:07.4,192,198,5:57,5:36,--,--,1.41,0,0,0,0,0,0:00,0,0:00,No,03:07.4,1,0,03:07.4,03:07.4,39,45
Running,8/13/20 12:15,FALSE,Running,0.24,22,01:27.4,186,192,5:57,4:57,--,--,1.45,0,0,0,0,0,0:00,0,0:00,No,01:27.4,1,0,0:01:27,01:27.4,--,--
Running,1/2/21 14:57,FALSE,Running,0.12,12,00:42.8,188,192,5:57,4:57,--,--,1.44,0,0,0,0,0,0:00,0,0:00,No,00:42.8,1,0,00:42.8,00:42.8,--,--
Running,8/1/18 6:19,FALSE,Lexington Running,1.01,88,05:59.9,168,192,5:57,4:39,--,--,1.61,0,0,0,0,0,0:00,0,0:00,No,00:00.0,2,0,0:06:00,05:59.9,125,128
Running,4/6/21 18:35,FALSE,Waltham Running,0.53,48,03:08.0,194,202,5:56,5:29,--,--,1.4,0,0,0,0,0,0:00,0,0:00,No,03:08.0,1,0,0:03:07,03:08.0,39,45
Running,7/7/18 8:19,FALSE,Ossining Running,2.06,183,0:12:13,174,188,5:56,4:38,11,5,1.57,0,0,0,0,0,0:00,0,0:00,No,00:00.0,3,0,0:12:12,0:36:52,292,318
Running,3/14/19 16:08,FALSE,Ossining - Running,0.78,72,04:37.4,180,194,5:56,4:38,5,--,1.51,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:04:36,04:37.4,307,318
Running,5/6/19 16:09,FALSE,Running,0.52,48,03:05.9,178,192,5:56,4:29,--,--,1.53,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:02,03:05.9,307,318
Running,5/17/21 20:14,FALSE,Waltham Running,0.53,48,03:06.6,192,200,5:55,5:24,--,--,1.42,0,0,0,0,0,0:00,0,0:00,No,03:06.6,1,0,03:06.6,03:06.6,39,46
